gene	module
ENSG00000240771	2
ENSG00000135506	7
ENSG00000135439	2
ENSG00000135452	1
ENSG00000135446	11
ENSG00000175215	0
ENSG00000257698	12
ENSG00000061987	1
ENSG00000111110	0
ENSG00000139239	7
ENSG00000118600	1
ENSG00000184575	6
ENSG00000183735	0
ENSG00000153179	8
ENSG00000135677	7
ENSG00000174106	0
ENSG00000174099	4
ENSG00000139233	4
ENSG00000155957	1
ENSG00000111530	0
ENSG00000127314	6
ENSG00000111581	1
ENSG00000175782	1
ENSG00000135679	1
ENSG00000135678	1
ENSG00000111605	14
ENSG00000090382	7
ENSG00000127337	1
ENSG00000166225	1
ENSG00000166226	5
ENSG00000127328	4
ENSG00000135643	8
ENSG00000127324	1
ENSG00000139292	1
ENSG00000133858	1
ENSG00000080371	1
ENSG00000121749	1
ENSG00000253719	2
ENSG00000139289	5
ENSG00000187109	4
ENSG00000179941	1
ENSG00000091039	1
ENSG00000186908	1
ENSG00000175183	3
ENSG00000067715	2
ENSG00000058272	6
ENSG00000139220	0
ENSG00000133773	11
ENSG00000179104	1
ENSG00000133636	2
ENSG00000133641	1
ENSG00000139318	3
ENSG00000139323	1
ENSG00000070961	2
ENSG00000011465	0
ENSG00000133639	3
ENSG00000173598	3
ENSG00000177889	2
ENSG00000198015	1
ENSG00000186076	0
ENSG00000057704	1
ENSG00000184752	12
ENSG00000120798	0
ENSG00000028203	1
ENSG00000111142	1
ENSG00000139343	12
ENSG00000111144	7
ENSG00000111145	3
ENSG00000059758	1
ENSG00000075415	5
ENSG00000185046	1
ENSG00000111647	1
ENSG00000075089	4
ENSG00000136021	0
ENSG00000120805	0
ENSG00000196091	9
ENSG00000111666	9
ENSG00000111670	0
ENSG00000120860	4
ENSG00000139352	0
ENSG00000166598	3
ENSG00000216285	7
ENSG00000120837	4
ENSG00000198431	3
ENSG00000213442	8
ENSG00000136051	1
ENSG00000136044	9
ENSG00000235162	7
ENSG00000074590	0
ENSG00000136026	3
ENSG00000111783	9
ENSG00000151135	0
ENSG00000120832	0
ENSG00000008405	6
ENSG00000136045	1
ENSG00000110851	0
ENSG00000075856	0
ENSG00000136003	2
ENSG00000183160	7
ENSG00000110876	7
ENSG00000110880	3
ENSG00000084112	3
ENSG00000110887	9
ENSG00000135093	1
ENSG00000189046	0
ENSG00000076248	9
ENSG00000110906	3
ENSG00000151148	1
ENSG00000139428	1
ENSG00000110921	1
ENSG00000139438	1
ENSG00000139433	1
ENSG00000139437	1
ENSG00000139436	2
ENSG00000076513	1
ENSG00000174456	1
ENSG00000174437	0
ENSG00000196510	1
ENSG00000111229	7
ENSG00000111231	6
ENSG00000204856	2
ENSG00000111237	0
ENSG00000196850	5
ENSG00000122986	6
ENSG00000186298	8
ENSG00000111252	3
ENSG00000204842	1
ENSG00000089234	1
ENSG00000111275	9
ENSG00000248594	0
ENSG00000234608	6
ENSG00000089022	1
ENSG00000089248	11
ENSG00000111300	1
ENSG00000135148	1
ENSG00000173064	1
ENSG00000089009	8
ENSG00000179295	4
ENSG00000089169	2
ENSG00000123064	0
ENSG00000139405	12
ENSG00000186815	1
ENSG00000151176	1
ENSG00000139410	11
ENSG00000122965	1
ENSG00000123066	0
ENSG00000171471	6
ENSG00000111412	1
ENSG00000135108	1
ENSG00000255686	2
ENSG00000176871	1
ENSG00000089220	0
ENSG00000135090	2
ENSG00000240342	3
ENSG00000111707	0
ENSG00000152137	9
ENSG00000213144	9
ENSG00000111725	6
ENSG00000122966	2
ENSG00000111737	0
ENSG00000089154	14
ENSG00000089157	7
ENSG00000089159	3
ENSG00000111775	12
ENSG00000170855	11
ENSG00000257218	6
ENSG00000111786	3
ENSG00000088986	10
ENSG00000110871	1
ENSG00000022840	4
ENSG00000167272	8
ENSG00000157782	2
ENSG00000110917	0
ENSG00000175970	9
ENSG00000122971	0
ENSG00000157837	1
ENSG00000089041	14
ENSG00000261827	10
ENSG00000135124	7
ENSG00000110931	2
ENSG00000089053	1
ENSG00000170633	1
ENSG00000212694	15
ENSG00000272849	0
ENSG00000110801	0
ENSG00000184047	1
ENSG00000130779	5
ENSG00000111011	6
ENSG00000139726	7
ENSG00000130787	1
ENSG00000139722	10
ENSG00000182196	2
ENSG00000111328	4
ENSG00000183955	11
ENSG00000150977	3
ENSG00000184209	10
ENSG00000188026	1
ENSG00000086598	6
ENSG00000111364	0
ENSG00000111361	1
ENSG00000111358	1
ENSG00000119242	2
ENSG00000179195	4
ENSG00000196498	13
ENSG00000073060	3
ENSG00000150991	3
ENSG00000184992	1
ENSG00000139370	6
ENSG00000060709	1
ENSG00000111450	1
ENSG00000132341	5
ENSG00000061936	1
ENSG00000177169	5
ENSG00000185163	0
ENSG00000184967	0
ENSG00000090615	5
ENSG00000072609	10
ENSG00000198040	1
ENSG00000196199	0
ENSG00000121390	0
ENSG00000132950	1
ENSG00000121741	1
ENSG00000121742	5
ENSG00000165475	1
ENSG00000172458	9
ENSG00000150459	4
ENSG00000173141	12
ENSG00000180776	1
ENSG00000165487	1
ENSG00000232187	8
ENSG00000182957	14
ENSG00000102699	6
ENSG00000165566	1
ENSG00000139505	1
ENSG00000127870	0
ENSG00000132970	4
ENSG00000152484	4
ENSG00000122026	8
ENSG00000122034	12
ENSG00000122033	4
ENSG00000186184	3
ENSG00000152520	1
ENSG00000102755	3
ENSG00000132963	11
ENSG00000139514	0
ENSG00000122042	1
ENSG00000102781	1
ENSG00000189403	4
ENSG00000132952	0
ENSG00000132965	7
ENSG00000120694	3
ENSG00000139597	3
ENSG00000244754	1
ENSG00000133083	9
ENSG00000133104	6
ENSG00000120693	1
ENSG00000120697	1
ENSG00000120699	1
ENSG00000102710	1
ENSG00000120686	4
ENSG00000120685	1
ENSG00000188811	1
ENSG00000183722	0
ENSG00000150907	6
ENSG00000102738	8
ENSG00000120690	6
ENSG00000120688	1
ENSG00000165572	1
ENSG00000102760	0
ENSG00000023516	1
ENSG00000120675	4
ENSG00000179630	4
ENSG00000179611	0
ENSG00000151778	0
ENSG00000102804	0
ENSG00000188342	8
ENSG00000133112	8
ENSG00000214455	9
ENSG00000136152	1
ENSG00000123200	0
ENSG00000136167	7
ENSG00000173988	1
ENSG00000241353	3
ENSG00000139684	6
ENSG00000136143	1
ENSG00000136159	0
ENSG00000136146	4
ENSG00000136156	1
ENSG00000139687	7
ENSG00000139679	7
ENSG00000136161	1
ENSG00000102531	14
ENSG00000102547	9
ENSG00000136147	4
ENSG00000136144	1
ENSG00000123179	12
ENSG00000102753	1
ENSG00000123178	0
ENSG00000150510	1
ENSG00000253797	6
ENSG00000136098	1
ENSG00000243406	1
ENSG00000136100	2
ENSG00000139675	4
ENSG00000165416	4
ENSG00000184226	1
ENSG00000204899	2
ENSG00000136111	0
ENSG00000188243	8
ENSG00000118939	11
ENSG00000178695	7
ENSG00000102805	1
ENSG00000005812	1
ENSG00000005810	14
ENSG00000139737	1
ENSG00000136160	9
ENSG00000139746	1
ENSG00000102471	1
ENSG00000136158	0
ENSG00000088451	1
ENSG00000134874	2
ENSG00000102580	6
ENSG00000139793	1
ENSG00000125249	1
ENSG00000065150	6
ENSG00000102572	3
ENSG00000088387	1
ENSG00000134882	3
ENSG00000169508	6
ENSG00000125304	1
ENSG00000043355	9
ENSG00000125247	1
ENSG00000237082	11
ENSG00000102452	1
ENSG00000272143	4
ENSG00000134900	1
ENSG00000134899	0
ENSG00000134884	14
ENSG00000174405	1
ENSG00000185950	6
ENSG00000187498	3
ENSG00000134871	3
ENSG00000139832	3
ENSG00000213995	1
ENSG00000134905	10
ENSG00000088448	0
ENSG00000229152	0
ENSG00000102606	13
ENSG00000126216	1
ENSG00000068650	1
ENSG00000126217	5
ENSG00000139842	1
ENSG00000185896	1
ENSG00000150401	1
ENSG00000150403	4
ENSG00000198176	4
ENSG00000183087	5
ENSG00000185989	0
ENSG00000130177	1
ENSG00000169062	4
ENSG00000100814	3
ENSG00000129484	0
ENSG00000092094	0
ENSG00000100823	0
ENSG00000165782	13
ENSG00000198805	3
ENSG00000258818	6
ENSG00000169413	7
ENSG00000129538	1
ENSG00000169385	7
ENSG00000165792	13
ENSG00000165795	9
ENSG00000165801	7
ENSG00000165804	5
ENSG00000258441	4
ENSG00000092199	6
ENSG00000092201	4
ENSG00000100888	1
ENSG00000129472	1
ENSG00000092203	6
ENSG00000165819	1
ENSG00000165821	2
ENSG00000229164	0
ENSG00000129562	6
ENSG00000100439	6
ENSG00000155463	7
ENSG00000172590	12
ENSG00000157227	3
ENSG00000197324	3
ENSG00000100461	0
ENSG00000100462	6
ENSG00000092036	7
ENSG00000100804	10
ENSG00000100813	13
ENSG00000179933	11
ENSG00000235194	1
ENSG00000129473	4
ENSG00000100836	2
ENSG00000092096	2
ENSG00000100842	1
ENSG00000166091	1
ENSG00000129460	1
ENSG00000259431	6
ENSG00000213983	5
ENSG00000092051	2
ENSG00000197775	1
ENSG00000215256	1
ENSG00000157326	1
ENSG00000187630	10
ENSG00000100884	2
ENSG00000100897	9
ENSG00000092010	3
ENSG00000100908	5
ENSG00000100911	5
ENSG00000092098	0
ENSG00000213928	5
ENSG00000100918	0
ENSG00000100926	3
ENSG00000254505	4
ENSG00000213920	4
ENSG00000129559	12
ENSG00000100938	1
ENSG00000092330	6
ENSG00000100949	2
ENSG00000157379	0
ENSG00000196943	1
ENSG00000139899	9
ENSG00000100441	3
ENSG00000100445	1
ENSG00000168952	1
ENSG00000139910	2
ENSG00000197358	0
ENSG00000092108	0
ENSG00000196792	0
ENSG00000092148	1
ENSG00000129480	4
ENSG00000100852	4
ENSG00000151320	1
ENSG00000129521	1
ENSG00000165389	0
ENSG00000129518	0
ENSG00000129515	4
ENSG00000165410	1
ENSG00000100883	1
ENSG00000151327	1
ENSG00000092020	6
ENSG00000100890	1
ENSG00000100902	3
ENSG00000100906	3
ENSG00000100916	1
ENSG00000258342	1
ENSG00000258844	1
ENSG00000136327	1
ENSG00000176435	0
ENSG00000100934	5
ENSG00000182400	2
ENSG00000100941	0
ENSG00000258941	6
ENSG00000185246	1
ENSG00000100442	2
ENSG00000213741	8
ENSG00000258486	5
ENSG00000165502	8
ENSG00000197776	1
ENSG00000165516	0
ENSG00000165525	1
ENSG00000165527	3
ENSG00000100485	1
ENSG00000125375	1
ENSG00000012983	1
ENSG00000198513	1
ENSG00000151748	1
ENSG00000269906	4
ENSG00000100504	3
ENSG00000100505	2
ENSG00000139921	6
ENSG00000186469	2
ENSG00000087302	11
ENSG00000087301	1
ENSG00000180998	0
ENSG00000197930	3
ENSG00000100519	1
ENSG00000073712	6
ENSG00000100523	1
ENSG00000100528	6
ENSG00000197045	4
ENSG00000100532	1
ENSG00000020577	4
ENSG00000168175	3
ENSG00000131981	3
ENSG00000126775	1
ENSG00000126777	4
ENSG00000070367	1
ENSG00000053770	1
ENSG00000259969	2
ENSG00000131966	0
ENSG00000100567	0
ENSG00000257621	0
ENSG00000100575	11
ENSG00000050130	1
ENSG00000139970	2
ENSG00000100612	6
ENSG00000100614	4
ENSG00000100644	3
ENSG00000259796	2
ENSG00000126821	1
ENSG00000100714	1
ENSG00000126804	6
ENSG00000126803	1
ENSG00000126822	1
ENSG00000258289	1
ENSG00000139998	2
ENSG00000257365	1
ENSG00000125952	11
ENSG00000033170	1
ENSG00000224861	3
ENSG00000171723	0
ENSG00000072415	1
ENSG00000100554	0
ENSG00000134001	6
ENSG00000054690	1
ENSG00000100564	6
ENSG00000100568	4
ENSG00000072042	1
ENSG00000185650	7
ENSG00000072110	3
ENSG00000139990	0
ENSG00000081177	1
ENSG00000100626	5
ENSG00000100632	12
ENSG00000029364	1
ENSG00000100647	3
ENSG00000100650	13
ENSG00000198732	0
ENSG00000242071	8
ENSG00000133983	4
ENSG00000133997	0
ENSG00000197555	5
ENSG00000165861	1
ENSG00000119707	1
ENSG00000080815	1
ENSG00000133961	3
ENSG00000176903	2
ENSG00000140043	4
ENSG00000156050	1
ENSG00000187097	1
ENSG00000119711	9
ENSG00000119688	0
ENSG00000258559	0
ENSG00000183379	2
ENSG00000119655	11
ENSG00000119682	1
ENSG00000119616	1
ENSG00000119596	1
ENSG00000119689	14
ENSG00000198208	2
ENSG00000119718	11
ENSG00000119640	12
ENSG00000119638	14
ENSG00000170348	6
ENSG00000170345	0
ENSG00000119685	1
ENSG00000133935	1
ENSG00000119699	4
ENSG00000071246	4
ENSG00000258301	0
ENSG00000013523	1
ENSG00000119669	3
ENSG00000198894	1
ENSG00000177108	2
ENSG00000165553	2
ENSG00000009830	1
ENSG00000100577	1
ENSG00000151445	1
ENSG00000100591	0
ENSG00000100596	1
ENSG00000119705	4
ENSG00000100603	1
ENSG00000063761	1
ENSG00000021645	0
ENSG00000165417	1
ENSG00000071537	1
ENSG00000259032	0
ENSG00000054983	1
ENSG00000100722	6
ENSG00000053254	7
ENSG00000100764	0
ENSG00000198668	2
ENSG00000165914	2
ENSG00000100784	1
ENSG00000133943	9
ENSG00000100796	8
ENSG00000140092	3
ENSG00000183648	12
ENSG00000165934	1
ENSG00000100600	0
ENSG00000066455	1
ENSG00000100604	2
ENSG00000100605	4
ENSG00000165943	2
ENSG00000153485	11
ENSG00000012963	1
ENSG00000175785	1
ENSG00000089737	0
ENSG00000165949	5
ENSG00000119632	10
ENSG00000197249	7
ENSG00000196136	3
ENSG00000100697	1
ENSG00000235706	1
ENSG00000165959	0
ENSG00000229645	1
ENSG00000182512	12
ENSG00000250366	2
ENSG00000227051	1
ENSG00000100744	1
ENSG00000090060	3
ENSG00000232573	0
ENSG00000183576	4
ENSG00000090061	6
ENSG00000066629	1
ENSG00000196405	5
ENSG00000100811	1
ENSG00000197119	1
ENSG00000140105	3
ENSG00000214548	2
ENSG00000078304	4
ENSG00000197102	1
ENSG00000080824	0
ENSG00000100865	1
ENSG00000196663	1
ENSG00000156381	0
ENSG00000131323	0
ENSG00000198752	1
ENSG00000185215	7
ENSG00000100664	4
ENSG00000075413	0
ENSG00000166165	2
ENSG00000166166	10
ENSG00000166170	1
ENSG00000126214	4
ENSG00000256053	8
ENSG00000246451	14
ENSG00000269958	4
ENSG00000100711	9
ENSG00000156411	12
ENSG00000203485	1
ENSG00000185100	1
ENSG00000184990	0
ENSG00000142208	5
ENSG00000099814	2
ENSG00000166428	7
ENSG00000184916	3
ENSG00000183828	10
ENSG00000184887	5
ENSG00000179364	1
ENSG00000242085	1
ENSG00000182979	0
ENSG00000257270	0
ENSG00000182809	5
ENSG00000180229	3
ENSG00000068793	7
ENSG00000140157	3
ENSG00000170113	1
ENSG00000140181	0
ENSG00000182636	2
ENSG00000128739	2
ENSG00000273173	2
ENSG00000224078	2
ENSG00000257151	2
ENSG00000114062	1
ENSG00000128731	14
ENSG00000206149	0
ENSG00000034053	1
ENSG00000185115	12
ENSG00000104067	1
ENSG00000234664	0
ENSG00000270055	3
ENSG00000269930	0
ENSG00000198690	1
ENSG00000270015	1
ENSG00000166912	1
ENSG00000169926	1
ENSG00000166922	0
ENSG00000166923	0
ENSG00000169857	10
ENSG00000184984	1
ENSG00000134153	11
ENSG00000134152	1
ENSG00000128463	11
ENSG00000182117	3
ENSG00000176454	2
ENSG00000175265	0
ENSG00000215252	0
ENSG00000231409	8
ENSG00000166068	4
ENSG00000171262	4
ENSG00000140319	12
ENSG00000248508	4
ENSG00000137841	7
ENSG00000259330	3
ENSG00000188549	8
ENSG00000128928	0
ENSG00000245849	1
ENSG00000137824	1
ENSG00000166140	1
ENSG00000104142	0
ENSG00000187446	14
ENSG00000247556	0
ENSG00000137806	1
ENSG00000137815	2
ENSG00000092445	1
ENSG00000137802	2
ENSG00000243789	1
ENSG00000243708	13
ENSG00000103966	11
ENSG00000166887	0
ENSG00000103978	1
ENSG00000092529	1
ENSG00000103994	8
ENSG00000092531	6
ENSG00000137814	1
ENSG00000128881	0
ENSG00000137842	1
ENSG00000166946	1
ENSG00000067369	14
ENSG00000166963	2
ENSG00000237289	2
ENSG00000167004	3
ENSG00000140264	3
ENSG00000140259	8
ENSG00000171877	1
ENSG00000166734	9
ENSG00000179523	1
ENSG00000104131	6
ENSG00000104133	1
ENSG00000166710	7
ENSG00000185880	0
ENSG00000140263	1
ENSG00000138606	2
ENSG00000171766	1
ENSG00000104164	5
ENSG00000104177	4
ENSG00000128951	0
ENSG00000185634	1
ENSG00000255302	2
ENSG00000138593	1
ENSG00000166200	6
ENSG00000138592	1
ENSG00000186417	1
ENSG00000104112	2
ENSG00000140280	2
ENSG00000128872	0
ENSG00000166477	1
ENSG00000069956	1
ENSG00000197535	2
ENSG00000128989	4
ENSG00000137876	6
ENSG00000225973	1
ENSG00000260916	1
ENSG00000140262	1
ENSG00000128849	5
ENSG00000255529	4
ENSG00000137845	1
ENSG00000128923	1
ENSG00000137776	4
ENSG00000157483	1
ENSG00000140307	8
ENSG00000140299	6
ENSG00000234797	8
ENSG00000182718	3
ENSG00000129003	1
ENSG00000171914	1
ENSG00000140416	3
ENSG00000185088	3
ENSG00000166128	1
ENSG00000138613	1
ENSG00000103657	14
ENSG00000166797	6
ENSG00000028528	1
ENSG00000157734	0
ENSG00000166794	11
ENSG00000103671	11
ENSG00000180357	1
ENSG00000180304	1
ENSG00000241839	3
ENSG00000090487	6
ENSG00000103710	3
ENSG00000246922	0
ENSG00000090470	5
ENSG00000166855	4
ENSG00000074603	1
ENSG00000074696	1
ENSG00000138614	1
ENSG00000103769	2
ENSG00000166938	1
ENSG00000169032	5
ENSG00000174446	12
ENSG00000174444	4
ENSG00000103591	0
ENSG00000128973	10
ENSG00000169018	1
ENSG00000103647	1
ENSG00000140350	11
ENSG00000138604	14
ENSG00000137818	8
ENSG00000137831	1
ENSG00000166173	1
ENSG00000129028	1
ENSG00000259781	4
ENSG00000212664	8
ENSG00000067225	5
ENSG00000137817	5
ENSG00000140488	2
ENSG00000213614	6
ENSG00000166233	9
ENSG00000140463	1
ENSG00000159322	7
ENSG00000067141	1
ENSG00000156642	2
ENSG00000205363	2
ENSG00000067221	0
ENSG00000138623	1
ENSG00000138629	1
ENSG00000179335	11
ENSG00000179151	1
ENSG00000103653	7
ENSG00000213578	9
ENSG00000140474	2
ENSG00000140497	7
ENSG00000178802	10
ENSG00000178761	2
ENSG00000178741	12
ENSG00000178718	1
ENSG00000198794	2
ENSG00000140365	4
ENSG00000140400	13
ENSG00000169410	3
ENSG00000177971	0
ENSG00000140367	1
ENSG00000140374	7
ENSG00000140386	1
ENSG00000117906	2
ENSG00000140391	9
ENSG00000140382	1
ENSG00000169783	2
ENSG00000167202	3
ENSG00000166411	0
ENSG00000103740	1
ENSG00000140403	5
ENSG00000140395	1
ENSG00000166426	5
ENSG00000041357	0
ENSG00000185787	2
ENSG00000103811	6
ENSG00000058335	1
ENSG00000166557	1
ENSG00000136371	10
ENSG00000140379	3
ENSG00000086666	0
ENSG00000103876	1
ENSG00000172379	1
ENSG00000117899	1
ENSG00000140406	1
ENSG00000214575	1
ENSG00000103723	2
ENSG00000064726	1
ENSG00000136404	7
ENSG00000166503	4
ENSG00000140600	1
ENSG00000177082	0
ENSG00000197696	0
ENSG00000140612	8
ENSG00000166716	1
ENSG00000073417	1
ENSG00000259494	11
ENSG00000181991	4
ENSG00000140545	1
ENSG00000140526	5
ENSG00000140521	6
ENSG00000157823	1
ENSG00000242498	1
ENSG00000259291	0
ENSG00000182054	11
ENSG00000185033	3
ENSG00000185043	3
ENSG00000182768	12
ENSG00000140575	0
ENSG00000140577	1
ENSG00000140564	3
ENSG00000182511	3
ENSG00000196547	1
ENSG00000140553	5
ENSG00000184508	11
ENSG00000184056	1
ENSG00000176463	1
ENSG00000272888	4
ENSG00000173575	0
ENSG00000182175	2
ENSG00000140450	4
ENSG00000182253	4
ENSG00000068305	6
ENSG00000131873	3
ENSG00000131871	1
ENSG00000131876	0
ENSG00000259172	1
ENSG00000140479	1
ENSG00000184277	0
ENSG00000185418	1
ENSG00000185596	0
ENSG00000161980	12
ENSG00000161981	12
ENSG00000103152	11
ENSG00000103148	10
ENSG00000188536	8
ENSG00000206172	8
ENSG00000007392	2
ENSG00000167930	1
ENSG00000076344	13
ENSG00000242173	2
ENSG00000185615	1
ENSG00000103126	10
ENSG00000086504	12
ENSG00000129925	5
ENSG00000103202	5
ENSG00000090565	2
ENSG00000007541	2
ENSG00000197562	0
ENSG00000130731	12
ENSG00000172366	5
ENSG00000140983	13
ENSG00000103269	2
ENSG00000103266	0
ENSG00000161999	0
ENSG00000127585	2
ENSG00000103260	10
ENSG00000103254	12
ENSG00000162004	1
ENSG00000103253	1
ENSG00000103245	10
ENSG00000103227	1
ENSG00000260807	1
ENSG00000005513	1
ENSG00000103275	12
ENSG00000007516	2
ENSG00000007520	10
ENSG00000090581	0
ENSG00000103249	0
ENSG00000100726	0
ENSG00000131634	3
ENSG00000206053	1
ENSG00000138834	13
ENSG00000103024	15
ENSG00000074071	10
ENSG00000197774	5
ENSG00000162032	0
ENSG00000095906	10
ENSG00000063854	0
ENSG00000180185	0
ENSG00000198736	10
ENSG00000140990	12
ENSG00000140988	3
ENSG00000255198	10
ENSG00000183751	0
ENSG00000127554	10
ENSG00000127561	2
ENSG00000167962	5
ENSG00000065054	3
ENSG00000065057	12
ENSG00000103197	13
ENSG00000008710	2
ENSG00000167964	2
ENSG00000260260	8
ENSG00000131653	3
ENSG00000167971	2
ENSG00000167965	2
ENSG00000182685	2
ENSG00000184207	2
ENSG00000167967	2
ENSG00000167969	15
ENSG00000205937	2
ENSG00000167970	0
ENSG00000167972	0
ENSG00000185883	2
ENSG00000162066	1
ENSG00000140992	2
ENSG00000167977	1
ENSG00000167978	13
ENSG00000103363	12
ENSG00000162076	2
ENSG00000059122	1
ENSG00000162073	1
ENSG00000006327	3
ENSG00000103145	5
ENSG00000131652	0
ENSG00000008517	3
ENSG00000122386	15
ENSG00000085644	1
ENSG00000262621	0
ENSG00000140987	4
ENSG00000122390	0
ENSG00000126602	2
ENSG00000005339	13
ENSG00000217930	15
ENSG00000262246	1
ENSG00000103423	14
ENSG00000153406	1
ENSG00000103415	1
ENSG00000089486	2
ENSG00000153443	10
ENSG00000102858	13
ENSG00000168101	10
ENSG00000168096	0
ENSG00000067836	1
ENSG00000140632	14
ENSG00000103184	1
ENSG00000153446	9
ENSG00000078328	2
ENSG00000183044	2
ENSG00000153048	0
ENSG00000187555	2
ENSG00000182831	6
ENSG00000263244	2
ENSG00000213853	3
ENSG00000103274	7
ENSG00000189067	1
ENSG00000184602	9
ENSG00000153066	3
ENSG00000122299	4
ENSG00000171490	8
ENSG00000103342	6
ENSG00000048471	1
ENSG00000103381	1
ENSG00000140694	1
ENSG00000103429	6
ENSG00000103512	0
ENSG00000183426	2
ENSG00000179889	14
ENSG00000157045	12
ENSG00000085721	0
ENSG00000188599	2
ENSG00000183793	2
ENSG00000166780	2
ENSG00000166783	0
ENSG00000072864	1
ENSG00000133392	0
ENSG00000263335	1
ENSG00000133393	0
ENSG00000134419	8
ENSG00000170540	2
ENSG00000157106	14
ENSG00000170537	1
ENSG00000006007	1
ENSG00000103540	0
ENSG00000103544	1
ENSG00000174628	9
ENSG00000167191	1
ENSG00000066654	0
ENSG00000102897	12
ENSG00000197006	9
ENSG00000140749	7
ENSG00000140740	0
ENSG00000058600	0
ENSG00000103404	1
ENSG00000168434	5
ENSG00000103365	7
ENSG00000103353	5
ENSG00000004779	12
ENSG00000166847	6
ENSG00000259806	1
ENSG00000166501	2
ENSG00000122257	0
ENSG00000090905	0
ENSG00000158865	1
ENSG00000140750	1
ENSG00000256439	1
ENSG00000205629	0
ENSG00000230330	8
ENSG00000169189	11
ENSG00000077238	3
ENSG00000077235	0
ENSG00000169180	1
ENSG00000205609	0
ENSG00000188603	11
ENSG00000176046	3
ENSG00000176476	0
ENSG00000196502	2
ENSG00000168488	13
ENSG00000178952	5
ENSG00000178188	13
ENSG00000177548	0
ENSG00000176953	0
ENSG00000169682	1
ENSG00000103485	5
ENSG00000079616	0
ENSG00000103495	15
ENSG00000167371	2
ENSG00000013364	3
ENSG00000103502	0
ENSG00000174938	2
ENSG00000174939	4
ENSG00000174943	13
ENSG00000149932	4
ENSG00000149930	13
ENSG00000149929	4
ENSG00000169592	10
ENSG00000149925	5
ENSG00000149923	3
ENSG00000090238	2
ENSG00000102882	0
ENSG00000102879	7
ENSG00000169217	3
ENSG00000169221	1
ENSG00000179958	11
ENSG00000179918	0
ENSG00000169957	15
ENSG00000156858	5
ENSG00000156860	0
ENSG00000080603	13
ENSG00000103549	5
ENSG00000099364	2
ENSG00000099377	11
ENSG00000099365	2
ENSG00000103496	1
ENSG00000260911	0
ENSG00000167397	11
ENSG00000103507	0
ENSG00000103510	3
ENSG00000089280	2
ENSG00000103490	7
ENSG00000169896	7
ENSG00000140678	7
ENSG00000140688	13
ENSG00000069329	7
ENSG00000166123	9
ENSG00000069345	2
ENSG00000129636	1
ENSG00000102893	1
ENSG00000102910	14
ENSG00000102924	2
ENSG00000166164	4
ENSG00000140807	1
ENSG00000261685	1
ENSG00000083799	0
ENSG00000103449	1
ENSG00000224578	4
ENSG00000103479	14
ENSG00000166971	1
ENSG00000245694	4
ENSG00000087253	6
ENSG00000087258	0
ENSG00000159461	1
ENSG00000167005	1
ENSG00000087263	0
ENSG00000125124	1
ENSG00000087250	0
ENSG00000125148	3
ENSG00000260549	3
ENSG00000169715	0
ENSG00000205364	3
ENSG00000205362	3
ENSG00000198417	9
ENSG00000125144	5
ENSG00000187193	3
ENSG00000102900	11
ENSG00000051108	0
ENSG00000140848	1
ENSG00000172775	4
ENSG00000159579	0
ENSG00000102931	5
ENSG00000102934	1
ENSG00000006210	5
ENSG00000005194	2
ENSG00000088682	5
ENSG00000102978	0
ENSG00000205336	3
ENSG00000140854	2
ENSG00000140859	1
ENSG00000103005	3
ENSG00000102996	1
ENSG00000070761	1
ENSG00000070770	11
ENSG00000103034	2
ENSG00000125107	14
ENSG00000125166	0
ENSG00000224631	8
ENSG00000140937	1
ENSG00000179776	3
ENSG00000166548	0
ENSG00000217555	7
ENSG00000140931	7
ENSG00000183723	9
ENSG00000135720	4
ENSG00000260465	14
ENSG00000159593	0
ENSG00000166592	9
ENSG00000166595	10
ENSG00000172831	0
ENSG00000172824	0
ENSG00000067955	8
ENSG00000125149	1
ENSG00000102871	11
ENSG00000102878	0
ENSG00000140939	3
ENSG00000196123	2
ENSG00000205250	3
ENSG00000168701	10
ENSG00000135723	3
ENSG00000159713	1
ENSG00000159720	0
ENSG00000039523	5
ENSG00000102974	4
ENSG00000102977	5
ENSG00000102981	5
ENSG00000124074	5
ENSG00000102901	2
ENSG00000168286	10
ENSG00000102898	12
ENSG00000038358	13
ENSG00000159792	1
ENSG00000205220	12
ENSG00000213398	9
ENSG00000124067	9
ENSG00000103066	7
ENSG00000184939	1
ENSG00000168802	7
ENSG00000132612	1
ENSG00000132604	0
ENSG00000103018	7
ENSG00000181019	11
ENSG00000141101	3
ENSG00000198373	1
ENSG00000226232	0
ENSG00000247228	0
ENSG00000090861	14
ENSG00000168872	6
ENSG00000103051	1
ENSG00000189091	14
ENSG00000132613	4
ENSG00000103043	1
ENSG00000172137	2
ENSG00000167377	1
ENSG00000166747	1
ENSG00000224470	1
ENSG00000182149	1
ENSG00000140830	6
ENSG00000140829	1
ENSG00000260664	1
ENSG00000103035	1
ENSG00000196436	0
ENSG00000260539	2
ENSG00000090863	1
ENSG00000168404	3
ENSG00000103089	1
ENSG00000103091	13
ENSG00000186187	0
ENSG00000166816	0
ENSG00000050820	0
ENSG00000153774	12
ENSG00000166822	1
ENSG00000205084	9
ENSG00000034713	1
ENSG00000065427	7
ENSG00000166848	2
ENSG00000152910	1
ENSG00000103111	1
ENSG00000171724	2
ENSG00000186153	1
ENSG00000178573	7
ENSG00000103121	4
ENSG00000166454	1
ENSG00000140905	4
