Source Name	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [location]	Characteristics [organism]	Term Source REF	Term Accession Number	Characteristics [organism part]	Term Source REF	Term Accession Number	Characteristics [time day]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Material Type	Protocol REF	Term Source REF	Labeled Extract Name	Label	Protocol REF	Term Source REF	Assay Name	Array Design REF	Term Source REF	Technology Type	Protocol REF	Term Source REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Term Source REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [location]	FactorValue [time day]	FactorValue [treatment]
GSM1697982 1	Middle.NT3.03d	Middle.NT3.03d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697982 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697982 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697982	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697982_090926-Rat230_2-09266C_dM1_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697982_sample_table.txt norm	GSM1697982_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	NT3-chitosan(NT3)
GSM1697981 1	Caudal.LC.90d	Caudal.LC.90d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697981 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697981 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697981	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697981_091114-Rat230_2-09266D_SC3-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697981_sample_table.txt norm	GSM1697981_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Lesion control(LC)
GSM1697980 1	Caudal.LC.90d	Caudal.LC.90d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697980 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697980 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697980	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697980_091114-Rat230_2-09266D_SC2-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697980_sample_table.txt norm	GSM1697980_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Lesion control(LC)
GSM1697979 1	Caudal.LC.90d	Caudal.LC.90d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697979 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697979 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697979	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697979_091114-Rat230_2-09266D_SC1-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697979_sample_table.txt norm	GSM1697979_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Lesion control(LC)
GSM1697978 1	Caudal.LC.60d	Caudal.LC.60d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697978 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697978 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697978	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697978_091113-Rat230_2-09266D_SC3-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697978_sample_table.txt norm	GSM1697978_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Lesion control(LC)
GSM1697977 1	Caudal.LC.60d	Caudal.LC.60d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697977 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697977 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697977	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697977_091120-Rat230_2-09266D_SC2-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697977_sample_table.txt norm	GSM1697977_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Lesion control(LC)
GSM1697976 1	Caudal.LC.60d	Caudal.LC.60d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697976 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697976 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697976	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697976_091113-Rat230_2-09266D_SC1-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697976_sample_table.txt norm	GSM1697976_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Lesion control(LC)
GSM1697975 1	Caudal.LC.30d	Caudal.LC.30d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697975 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697975 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697975	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697975_090930-Rat230_2-09266C_sC3_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697975_sample_table.txt norm	GSM1697975_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Lesion control(LC)
GSM1697974 1	Caudal.LC.30d	Caudal.LC.30d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697974 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697974 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697974	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697974_090930-Rat230_2-09266C_sC2_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697974_sample_table.txt norm	GSM1697974_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Lesion control(LC)
GSM1697973 1	Caudal.LC.30d	Caudal.LC.30d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697973 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697973 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697973	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697973_090930-Rat230_2-09266C_sC1_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697973_sample_table.txt norm	GSM1697973_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	30d	Lesion control(LC)
GSM1697972 1	Caudal.LC.20d	Caudal.LC.20d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697972 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697972 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697972	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697972_090929-Rat230_2-09266C_sC3_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697972_sample_table.txt norm	GSM1697972_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Lesion control(LC)
GSM1697971 1	Caudal.LC.20d	Caudal.LC.20d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697971 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697971 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697971	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697971_090929-Rat230_2-09266C_sC2_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697971_sample_table.txt norm	GSM1697971_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Lesion control(LC)
GSM1697970 1	Caudal.LC.20d	Caudal.LC.20d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697970 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697970 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697970	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697970_090929-Rat230_2-09266C_sC1_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697970_sample_table.txt norm	GSM1697970_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	20d	Lesion control(LC)
GSM1697969 1	Caudal.LC.10d	Caudal.LC.10d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697969 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697969 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697969	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697969_090828-Rat230_2-09266B_sc3-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697969_sample_table.txt norm	GSM1697969_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Lesion control(LC)
GSM1697968 1	Caudal.LC.10d	Caudal.LC.10d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697968 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697968 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697968	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697968_090828-Rat230_2-09266B_sc2-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697968_sample_table.txt norm	GSM1697968_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Lesion control(LC)
GSM1697967 1	Caudal.LC.10d	Caudal.LC.10d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697967 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697967 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697967	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697967_100108-Rat230_2-09266E_SC1-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697967_sample_table.txt norm	GSM1697967_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	10d	Lesion control(LC)
GSM1697966 1	Caudal.LC.03d	Caudal.LC.03d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697966 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697966 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697966	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697966_090926-Rat230_2-09266C_sC3_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697966_sample_table.txt norm	GSM1697966_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Lesion control(LC)
GSM1697965 1	Caudal.LC.03d	Caudal.LC.03d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697965 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697965 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697965	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697965_090926-Rat230_2-09266C_sC2_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697965_sample_table.txt norm	GSM1697965_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Lesion control(LC)
GSM1697964 1	Caudal.LC.03d	Caudal.LC.03d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697964 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697964 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697964	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697964_090926-Rat230_2-09266C_sC1_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697964_sample_table.txt norm	GSM1697964_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	03d	Lesion control(LC)
GSM1697963 1	Caudal.LC.01d	Caudal.LC.01d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697963 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697963 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697963	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697963_090929-Rat230_2-09266C_sC3_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697963_sample_table.txt norm	GSM1697963_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Lesion control(LC)
GSM1697962 1	Caudal.LC.01d	Caudal.LC.01d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697962 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697962 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697962	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697962_090929-Rat230_2-09266C_sC2_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697962_sample_table.txt norm	GSM1697962_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Lesion control(LC)
GSM1697961 1	Caudal.LC.01d	Caudal.LC.01d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	01d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697961 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697961 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697961	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697961_090929-Rat230_2-09266C_sC1_1d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697961_sample_table.txt norm	GSM1697961_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	01d	Lesion control(LC)
GSM1697960 1	Caudal.ET.90d	Caudal.ET.90d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697960 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697960 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697960	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697960_091114-Rat230_2-09266D_KC3-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697960_sample_table.txt norm	GSM1697960_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Empty tube(ET)
GSM1697959 1	Caudal.ET.90d	Caudal.ET.90d.2	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697959 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697959 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697959	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697959_091114-Rat230_2-09266D_KC2-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697959_sample_table.txt norm	GSM1697959_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Empty tube(ET)
GSM1697958 1	Caudal.ET.90d	Caudal.ET.90d.1	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697958 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697958 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697958	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697958_091114-Rat230_2-09266D_KC1-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697958_sample_table.txt norm	GSM1697958_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	90d	Empty tube(ET)
GSM1697957 1	Caudal.ET.60d	Caudal.ET.60d.3	Caudal region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697957 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697957 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697957	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697957_091113-Rat230_2-09266D_KC3-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697957_sample_table.txt norm	GSM1697957_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Caudal region 5mm tissue	60d	Empty tube(ET)
